index,symbol,system,side,signal_type,entry_date,entry_price,stop_price,score_key,score,score_rank,score_rank_total,reason,atr10,atr20,atr40,atr50
0,ABAT,system3,long,buy,2025-10-21,6.72,2.92,drop3d,0.25,1,14,drop3d rank 1 (1/14),1.52,,,
